sample_id,trait,top_fraction,top_label,pathway,n_top,n_background,top_mean,background_mean,effect,p_value,fdr,direction
20_00331_LI_SING,HDL_P,0.1,top10,Hypoxia_glycolysis,384,3450,0.383878465820546,-0.0427273422826346,0.42660580810318,1.39162727317863e-85,1.5181388434676e-85,higher_in_top10
20_00331_LI_SING,HDL_P,0.1,top10,Epithelial_repair_stemness,384,3450,0.161011603984673,-0.0179212915739459,0.178932895558619,3.0296228029771e-23,3.0296228029771e-23,higher_in_top10
20_00331_LI_SING,HDL_PL,0.5,top50,ECM_remodeling,1917,1917,0.343921238528256,-0.343921238528256,0.687842477056512,1.77191333690666e-308,1.58250337836734e-307,higher_in_top50
20_00331_LI_SING,HDL_PL,0.5,top50,Antigen_presentation,1917,1917,0.320363008121424,-0.320363008121423,0.640726016242847,4.88410266676801e-298,2.93046160006081e-297,higher_in_top50
20_00331_LI_SING,HDL_PL,0.5,top50,Oxidative_stress_response,1917,1917,0.263807496809324,-0.263807496809324,0.527614993618648,1.14967031917004e-297,4.59868127668014e-297,higher_in_top50
20_00331_LI_SING,HDL_PL,0.5,top50,Myeloid_phagocytosis_complement,1917,1917,0.247453359395996,-0.247453359395996,0.494906718791992,5.07004294865327e-283,1.52101288459598e-282,higher_in_top50
20_00331_LI_SING,HDL_PL,0.5,top50,TGFb_CAF_activation,1917,1917,0.214505228164678,-0.214505228164678,0.429010456329356,1.51163142789154e-263,3.62791542693969e-263,higher_in_top50
20_00331_LI_SING,HDL_PL,0.5,top50,Hypoxia_glycolysis,1917,1917,0.214476666112171,-0.214476666112171,0.428953332224342,2.36258749288025e-262,4.7251749857605e-262,higher_in_top50
20_00331_LI_SING,HDL_PL,0.5,top50,IFNg_response,1917,1917,0.203018658418802,-0.203018658418802,0.406037316837605,8.90593402024898e-251,1.5267315463284e-250,higher_in_top50
20_00331_LI_SING,HDL_PL,0.5,top50,M2_macrophage_immunosuppression,1917,1917,0.182543405370148,-0.182543405370147,0.365086810740296,1.22527015242728e-241,1.83790522864092e-241,higher_in_top50
20_00331_LI_SING,HDL_PL,0.2,top20,TGFb_CAF_activation,767,3067,0.45208876100567,-0.113059041307906,0.565147802313576,5.19987099414875e-219,6.2398451929785e-218,higher_in_top20
20_00331_LI_SING,HDL_PL,0.5,top50,Epithelial_repair_stemness,1917,1917,0.20391743598963,-0.203917435989629,0.407834871979259,3.17989986503695e-216,4.23986648671594e-216,higher_in_top50
20_00331_LI_SING,HDL_PL,0.5,top50,Angiogenesis_endothelium,1917,1917,0.173395567194705,-0.173395567194706,0.346791134389411,4.00102260266819e-206,4.80122712320183e-206,higher_in_top50
20_00331_LI_SING,HDL_PL,0.2,top20,Myeloid_phagocytosis_complement,767,3067,0.487774824948252,-0.121983466167365,0.609758291115617,9.6640504977462e-204,5.79843029864772e-203,higher_in_top20
20_00331_LI_SING,HDL_PL,0.5,top50,TNFa_NFkB_inflammation,1917,1917,0.155845238305555,-0.155845238305555,0.31169047661111,1.12789504386174e-202,1.23043095694008e-202,higher_in_top50
20_00331_LI_SING,HDL_PL,0.2,top20,Antigen_presentation,767,3067,0.525118083297909,-0.131322324711279,0.656440408009188,1.7680892148016e-195,7.0723568592064e-195,higher_in_top20
20_00331_LI_SING,HDL_PL,0.2,top20,Angiogenesis_endothelium,767,3067,0.379912931771581,-0.0950092007397465,0.474922132511328,3.70693659046444e-193,1.11208097713933e-192,higher_in_top20
20_00331_LI_SING,HDL_PL,0.2,top20,Oxidative_stress_response,767,3067,0.442588128637215,-0.110683108791896,0.553271237429111,3.71117240613353e-191,8.90681377472047e-191,higher_in_top20
20_00331_LI_SING,HDL_PL,0.2,top20,ECM_remodeling,767,3067,0.593120028981016,-0.148328354166429,0.741448383147445,1.33468106077367e-188,2.66936212154734e-188,higher_in_top20
20_00331_LI_SING,HDL_PL,0.2,top20,TNFa_NFkB_inflammation,767,3067,0.319454250788302,-0.0798896023327772,0.399343853121079,3.49978815876934e-185,5.99963684360458e-185,higher_in_top20
20_00331_LI_SING,HDL_PL,0.2,top20,M2_macrophage_immunosuppression,767,3067,0.381123299916553,-0.0953118914365813,0.476435191353134,1.01220684169523e-178,1.51831026254285e-178,higher_in_top20
20_00331_LI_SING,HDL_PL,0.2,top20,IFNg_response,767,3067,0.361498659171804,-0.0904041315894272,0.451902790761231,3.85384362350488e-168,5.13845816467318e-168,higher_in_top20
20_00331_LI_SING,HDL_PL,0.2,top20,Hypoxia_glycolysis,767,3067,0.342113951269836,-0.0855563745105848,0.427670325780421,1.20903012412066e-155,1.4508361489448e-155,higher_in_top20
20_00331_LI_SING,HDL_PL,0.2,top20,Treg_checkpoint,767,3067,0.168345514965455,-0.0421001010689612,0.210445616034417,5.48901109539128e-117,5.98801210406321e-117,higher_in_top20
20_00331_LI_SING,HDL_PL,0.1,top10,TGFb_CAF_activation,384,3450,0.518122838690515,-0.0576693246542487,0.575792163344764,9.08011281267002e-118,1.0896135375204e-116,higher_in_top10
20_00331_LI_SING,HDL_PL,0.1,top10,Myeloid_phagocytosis_complement,384,3450,0.541634725798322,-0.0602862999149435,0.601921025713265,1.25448458508338e-108,7.52690751050029e-108,higher_in_top10
20_00331_LI_SING,HDL_PL,0.1,top10,Angiogenesis_endothelium,384,3450,0.454110137638281,-0.0505444327110434,0.504654570349325,9.03347248193495e-103,3.61338899277398e-102,higher_in_top10
20_00331_LI_SING,HDL_PL,0.1,top10,TNFa_NFkB_inflammation,384,3450,0.361489972391159,-0.0402354056226682,0.401725378013828,2.62154207408156e-101,7.86462622224467e-101,higher_in_top10
20_00331_LI_SING,HDL_PL,0.5,top50,Treg_checkpoint,1917,1917,0.0807653541530365,-0.0807653541530364,0.161530708306073,3.34359436464809e-96,3.34359436464809e-96,higher_in_top50
20_00331_LI_SING,HDL_PL,0.1,top10,ECM_remodeling,384,3450,0.619989670357433,-0.0690075459180442,0.688997216275478,1.32032432036568e-95,3.16877836887763e-95,higher_in_top10
20_00331_LI_SING,HDL_PL,0.1,top10,Antigen_presentation,384,3450,0.544122289584868,-0.0605631765798803,0.604685466164748,8.09703317904207e-94,1.61940663580841e-93,higher_in_top10
20_00331_LI_SING,HDL_PL,0.1,top10,M2_macrophage_immunosuppression,384,3450,0.416958481207188,-0.0464092918213216,0.46336777302851,1.16687098880285e-88,2.00035026651917e-88,higher_in_top10
20_00331_LI_SING,HDL_PL,0.2,top20,Epithelial_repair_stemness,767,3067,0.249679366705079,-0.0624401937602852,0.312119560465365,5.49816454277407e-86,5.49816454277407e-86,higher_in_top20
20_00331_LI_SING,HDL_PL,0.1,top10,IFNg_response,384,3450,0.383474992616035,-0.0426824339607412,0.426157426576776,1.83450757197162e-81,2.75176135795744e-81,higher_in_top10
20_00331_LI_SING,HDL_PL,0.1,top10,Oxidative_stress_response,384,3450,0.419264858343509,-0.046666001624321,0.465930859967831,2.13568625406971e-80,2.84758167209295e-80,higher_in_top10
20_00331_LI_SING,HDL_PL,0.1,top10,Treg_checkpoint,384,3450,0.221193023976439,-0.0246197452773774,0.245812769253817,5.66171976908967e-74,6.79406372290761e-74,higher_in_top10
20_00331_LI_SING,HDL_PL,0.1,top10,Hypoxia_glycolysis,384,3450,0.349778434492657,-0.0389318605348347,0.388710295027492,1.81715102748725e-73,1.98234657544064e-73,higher_in_top10
20_00331_LI_SING,HDL_PL,0.1,top10,Epithelial_repair_stemness,384,3450,0.213448427758882,-0.0237577380462057,0.237206165805088,4.80405522873407e-30,4.80405522873407e-30,higher_in_top10
20_00331_LI_SING,IDL_C,0.5,top50,Oxidative_stress_response,1917,1917,0.262251413403046,-0.262251413403046,0.524502826806091,4.66037136423246e-295,5.59244563707895e-294,higher_in_top50
20_00331_LI_SING,IDL_C,0.5,top50,Antigen_presentation,1917,1917,0.313668538366232,-0.313668538366231,0.627337076732463,2.28958592542161e-285,1.37375155525297e-284,higher_in_top50
20_00331_LI_SING,IDL_C,0.5,top50,ECM_remodeling,1917,1917,0.32631406392487,-0.326314063924869,0.652628127849739,4.07217083840419e-282,1.62886833536168e-281,higher_in_top50
20_00331_LI_SING,IDL_C,0.5,top50,Myeloid_phagocytosis_complement,1917,1917,0.236300807211443,-0.236300807211443,0.472601614422886,3.16326494693005e-258,9.48979484079016e-258,higher_in_top50
20_00331_LI_SING,IDL_C,0.5,top50,Hypoxia_glycolysis,1917,1917,0.20896737456653,-0.208967374566529,0.417934749133059,2.13006297656918e-253,5.11215114376604e-253,higher_in_top50
20_00331_LI_SING,IDL_C,0.5,top50,TGFb_CAF_activation,1917,1917,0.2042593827808,-0.2042593827808,0.408518765561601,5.80834497111522e-241,1.16166899422304e-240,higher_in_top50
20_00331_LI_SING,IDL_C,0.5,top50,M2_macrophage_immunosuppression,1917,1917,0.178021331566804,-0.178021331566803,0.356042663133608,1.19879734212247e-235,2.05508115792423e-235,higher_in_top50
20_00331_LI_SING,IDL_C,0.5,top50,IFNg_response,1917,1917,0.19508754069221,-0.19508754069221,0.390175081384419,1.13284155732138e-233,1.69926233598207e-233,higher_in_top50
20_00331_LI_SING,IDL_C,0.5,top50,Epithelial_repair_stemness,1917,1917,0.207803593448113,-0.207803593448113,0.415607186896226,6.51083025226347e-224,8.68110700301796e-224,higher_in_top50
20_00331_LI_SING,IDL_C,0.5,top50,TNFa_NFkB_inflammation,1917,1917,0.143061243492341,-0.143061243492341,0.286122486984683,2.16997994458512e-191,2.60397593350214e-191,higher_in_top50
20_00331_LI_SING,IDL_C,0.5,top50,Angiogenesis_endothelium,1917,1917,0.163925552202501,-0.163925552202501,0.327851104405003,4.39220859616906e-189,4.79150028672989e-189,higher_in_top50
20_00331_LI_SING,IDL_C,0.2,top20,Oxidative_stress_response,767,3067,0.412557058138606,-0.103172893248226,0.515729951386832,5.72401084039224e-166,6.86881300847069e-165,higher_in_top20
20_00331_LI_SING,IDL_C,0.2,top20,Epithelial_repair_stemness,767,3067,0.36300651556236,-0.0907812185967815,0.453787734159142,2.29595585251119e-146,1.37757351150671e-145,higher_in_top20
20_00331_LI_SING,IDL_C,0.2,top20,Hypoxia_glycolysis,767,3067,0.319593942598616,-0.0799245366720373,0.399518479270653,1.88910915233894e-138,7.55643660935577e-138,higher_in_top20
20_00331_LI_SING,IDL_C,0.2,top20,IFNg_response,767,3067,0.283383435383293,-0.070868958245512,0.354252393628805,5.46568629705061e-110,1.63970588911518e-109,higher_in_top20
20_00331_LI_SING,IDL_C,0.2,top20,Antigen_presentation,767,3067,0.384563352336296,-0.0961721849500936,0.48073553728639,9.01085075692331e-109,2.16260418166159e-108,higher_in_top20
20_00331_LI_SING,IDL_C,0.2,top20,M2_macrophage_immunosuppression,767,3067,0.190909365937111,-0.0477429030563298,0.238652268993441,2.35866216588807e-96,4.71732433177615e-96,higher_in_top20
20_00331_LI_SING,IDL_C,0.1,top10,Oxidative_stress_response,384,3450,0.482356560933392,-0.0536883824343253,0.536044943367718,5.29912305103629e-97,6.35894766124355e-96,higher_in_top10
20_00331_LI_SING,IDL_C,0.5,top50,Treg_checkpoint,1917,1917,0.0797685494275662,-0.0797685494275661,0.159537098855132,7.73274409433024e-94,7.73274409433024e-94,higher_in_top50
20_00331_LI_SING,IDL_C,0.2,top20,TGFb_CAF_activation,767,3067,0.236613002461122,-0.0591725376223282,0.295785540083451,6.5691355349095e-91,1.1261375202702e-90,higher_in_top20
20_00331_LI_SING,IDL_C,0.2,top20,TNFa_NFkB_inflammation,767,3067,0.193262484289909,-0.048331374453981,0.24159385874389,4.87563041378644e-90,7.31344562067966e-90,higher_in_top20
20_00331_LI_SING,IDL_C,0.1,top10,Epithelial_repair_stemness,384,3450,0.426749351368999,-0.0474990582393317,0.47424840960833,2.59159431189205e-85,1.55495658713523e-84,higher_in_top10
20_00331_LI_SING,IDL_C,0.2,top20,ECM_remodeling,767,3067,0.35006996594604,-0.0875460266972972,0.437615992643337,3.79531475616905e-83,5.06041967489207e-83,higher_in_top20
20_00331_LI_SING,IDL_C,0.2,top20,Myeloid_phagocytosis_complement,767,3067,0.237665310866449,-0.0594357005003474,0.297101011366797,4.32328118736852e-82,5.18793742484222e-82,higher_in_top20
20_00331_LI_SING,IDL_C,0.1,top10,Hypoxia_glycolysis,384,3450,0.340058974305372,-0.0378500423574672,0.377909016662839,3.99131680323403e-70,1.59652672129361e-69,higher_in_top10
20_00331_LI_SING,IDL_C,0.2,top20,Angiogenesis_endothelium,767,3067,0.133044319723291,-0.0332719247563628,0.166316244479654,1.32613696117627e-60,1.44669486673775e-60,higher_in_top20
20_00331_LI_SING,IDL_C,0.1,top10,Antigen_presentation,384,3450,0.396222729223585,-0.0441013124701026,0.440324041693687,1.95958091639439e-53,5.87874274918317e-53,higher_in_top10
20_00331_LI_SING,IDL_C,0.1,top10,IFNg_response,384,3450,0.272407990601208,-0.0303201937364822,0.30272818433769,2.45454738025298e-49,5.89091371260715e-49,higher_in_top10
20_00331_LI_SING,IDL_C,0.1,top10,M2_macrophage_immunosuppression,384,3450,0.177275425832456,-0.0197315256578731,0.197006951490329,4.36086299562717e-46,8.72172599125433e-46,higher_in_top10
20_00331_LI_SING,IDL_C,0.1,top10,TNFa_NFkB_inflammation,384,3450,0.203286342842168,-0.0226266538119981,0.225912996654166,1.44674584909378e-44,2.48013574130362e-44,higher_in_top10
20_00331_LI_SING,IDL_C,0.1,top10,TGFb_CAF_activation,384,3450,0.195358172356336,-0.0217442139666182,0.217102386322954,1.3146438905199e-36,1.97196583577985e-36,higher_in_top10
20_00331_LI_SING,IDL_C,0.2,top20,Treg_checkpoint,767,3067,0.081134872863357,-0.0202903317529164,0.101425204616273,2.14947903279448e-36,2.14947903279448e-36,higher_in_top20
20_00331_LI_SING,IDL_C,0.1,top10,Myeloid_phagocytosis_complement,384,3450,0.191824289299859,-0.0213508774177232,0.213175166717582,3.12671833364208e-32,4.16895777818945e-32,higher_in_top10
20_00331_LI_SING,IDL_C,0.1,top10,Angiogenesis_endothelium,384,3450,0.113226276257838,-0.0126025768356551,0.125828853093493,1.47828717087451e-27,1.77394460504941e-27,higher_in_top10
20_00331_LI_SING,IDL_C,0.1,top10,ECM_remodeling,384,3450,0.255265420685496,-0.0284121511719504,0.283677571857447,9.37055760998361e-27,1.02224264836185e-26,higher_in_top10
20_00331_LI_SING,IDL_C,0.1,top10,Treg_checkpoint,384,3450,0.0738930263581618,-0.0082246151076908,0.0821176414658526,2.3820253863876e-18,2.3820253863876e-18,higher_in_top10
20_00331_LI_SING,IDL_CE,0.5,top50,Oxidative_stress_response,1917,1917,0.262836995179884,-0.262836995179884,0.525673990359768,4.4632427205868e-296,5.35589126470416e-295,higher_in_top50
20_00331_LI_SING,IDL_CE,0.5,top50,Antigen_presentation,1917,1917,0.312045637089918,-0.312045637089917,0.624091274179835,1.11986874827737e-282,6.71921248966425e-282,higher_in_top50
20_00331_LI_SING,IDL_CE,0.5,top50,ECM_remodeling,1917,1917,0.32596668639958,-0.325966686399579,0.651933372799158,1.27817097030086e-281,5.11268388120344e-281,higher_in_top50
20_00331_LI_SING,IDL_CE,0.5,top50,Myeloid_phagocytosis_complement,1917,1917,0.235872367702628,-0.235872367702627,0.471744735405255,8.04747807687095e-258,2.41424342306129e-257,higher_in_top50
20_00331_LI_SING,IDL_CE,0.5,top50,Hypoxia_glycolysis,1917,1917,0.209956140403091,-0.209956140403091,0.419912280806182,1.04155841063478e-254,2.49974018552347e-254,higher_in_top50
20_00331_LI_SING,IDL_CE,0.5,top50,TGFb_CAF_activation,1917,1917,0.204922202015641,-0.204922202015641,0.409844404031283,3.19570384157537e-242,6.39140768315073e-242,higher_in_top50
20_00331_LI_SING,IDL_CE,0.5,top50,M2_macrophage_immunosuppression,1917,1917,0.179754161747317,-0.179754161747316,0.359508323494633,3.27209524254285e-239,5.60930613007345e-239,higher_in_top50
20_00331_LI_SING,IDL_CE,0.5,top50,IFNg_response,1917,1917,0.195023365965823,-0.195023365965823,0.390046731931645,3.98059318613256e-234,5.97088977919883e-234,higher_in_top50
20_00331_LI_SING,IDL_CE,0.5,top50,Epithelial_repair_stemness,1917,1917,0.207355426349418,-0.207355426349418,0.414710852698836,2.29967563310898e-223,3.06623417747864e-223,higher_in_top50
20_00331_LI_SING,IDL_CE,0.5,top50,TNFa_NFkB_inflammation,1917,1917,0.142908421006612,-0.142908421006612,0.285816842013224,9.51298214946861e-191,1.14155785793623e-190,higher_in_top50
20_00331_LI_SING,IDL_CE,0.5,top50,Angiogenesis_endothelium,1917,1917,0.164090479544093,-0.164090479544093,0.328180959088186,9.2139781228899e-189,1.00516124976981e-188,higher_in_top50
20_00331_LI_SING,IDL_CE,0.2,top20,Oxidative_stress_response,767,3067,0.41621612818282,-0.104087959020614,0.520304087203433,2.94012468071957e-168,3.52814961686348e-167,higher_in_top20
20_00331_LI_SING,IDL_CE,0.2,top20,Epithelial_repair_stemness,767,3067,0.3619198863997,-0.0905094727318452,0.452429359131546,1.06825285584442e-147,6.40951713506652e-147,higher_in_top20
20_00331_LI_SING,IDL_CE,0.2,top20,Hypoxia_glycolysis,767,3067,0.318970931252558,-0.0797687330520741,0.398739664304632,2.17182455538729e-139,8.68729822154918e-139,higher_in_top20
20_00331_LI_SING,IDL_CE,0.2,top20,IFNg_response,767,3067,0.285352060029321,-0.0713612748752817,0.356713334904602,6.08715603607737e-111,1.82614681082321e-110,higher_in_top20
20_00331_LI_SING,IDL_CE,0.2,top20,Antigen_presentation,767,3067,0.387289342660989,-0.0968539047345862,0.484143247395575,6.33775411107974e-110,1.52106098665914e-109,higher_in_top20
20_00331_LI_SING,IDL_CE,0.2,top20,M2_macrophage_immunosuppression,767,3067,0.197913620447165,-0.0494945376207938,0.247408158067959,1.16482866218383e-99,2.32965732436766e-99,higher_in_top20
20_00331_LI_SING,IDL_CE,0.1,top10,Oxidative_stress_response,384,3450,0.48191873515431,-0.0536396505215232,0.535558385675833,1.61370534034245e-97,1.93644640841094e-96,higher_in_top10
20_00331_LI_SING,IDL_CE,0.5,top50,Treg_checkpoint,1917,1917,0.079860368978152,-0.079860368978152,0.159720737956304,6.50257769672034e-94,6.50257769672034e-94,higher_in_top50
20_00331_LI_SING,IDL_CE,0.2,top20,TGFb_CAF_activation,767,3067,0.244099894019088,-0.0610448707899058,0.305144764808994,8.72811398371207e-93,1.4962481114935e-92,higher_in_top20
20_00331_LI_SING,IDL_CE,0.2,top20,TNFa_NFkB_inflammation,767,3067,0.193723687512712,-0.0484467128536844,0.242170400366396,4.93243918332922e-91,7.39865877499383e-91,higher_in_top20
20_00331_LI_SING,IDL_CE,0.1,top10,Epithelial_repair_stemness,384,3450,0.431221607183374,-0.0479968397560621,0.479218446939436,2.03822885866684e-86,1.22293731520011e-85,higher_in_top10
20_00331_LI_SING,IDL_CE,0.2,top20,ECM_remodeling,767,3067,0.358660473965435,-0.0896943539391871,0.448354827904622,9.34650162458516e-86,1.24620021661135e-85,higher_in_top20
20_00331_LI_SING,IDL_CE,0.2,top20,Myeloid_phagocytosis_complement,767,3067,0.240282132053389,-0.060090119101711,0.3003722511551,2.31208040368902e-83,2.77449648442683e-83,higher_in_top20
20_00331_LI_SING,IDL_CE,0.1,top10,Hypoxia_glycolysis,384,3450,0.336488668676531,-0.0374526518179094,0.37394132049444,5.45247209678761e-69,2.18098883871504e-68,higher_in_top10
20_00331_LI_SING,IDL_CE,0.2,top20,Angiogenesis_endothelium,767,3067,0.136236328182857,-0.0340701870610537,0.170306515243911,4.46787215012207e-63,4.87404234558771e-63,higher_in_top20
20_00331_LI_SING,IDL_CE,0.1,top10,Antigen_presentation,384,3450,0.391870406173673,-0.0436168799915039,0.435487286165177,3.09657754419459e-52,9.28973263258376e-52,higher_in_top10
20_00331_LI_SING,IDL_CE,0.1,top10,IFNg_response,384,3450,0.268616249193883,-0.0298981564320147,0.298514405625898,3.04699813851887e-49,7.31279553244529e-49,higher_in_top10
20_00331_LI_SING,IDL_CE,0.1,top10,M2_macrophage_immunosuppression,384,3450,0.178283292641092,-0.0198437056157038,0.198126998256796,2.37866034785891e-46,4.75732069571781e-46,higher_in_top10
20_00331_LI_SING,IDL_CE,0.1,top10,TNFa_NFkB_inflammation,384,3450,0.195487975574476,-0.0217586616291593,0.217246637203636,1.54818406187712e-43,2.65402982036078e-43,higher_in_top10
20_00331_LI_SING,IDL_CE,0.2,top20,Treg_checkpoint,767,3067,0.0835527342026253,-0.0208949941745722,0.104447728377197,2.06389585264277e-38,2.06389585264277e-38,higher_in_top20
20_00331_LI_SING,IDL_CE,0.1,top10,TGFb_CAF_activation,384,3450,0.185087606109994,-0.0206010552887643,0.205688661398758,3.74876163751686e-35,5.62314245627528e-35,higher_in_top10
20_00331_LI_SING,IDL_CE,0.1,top10,Myeloid_phagocytosis_complement,384,3450,0.187727077700177,-0.0208948399527153,0.208621917652892,6.18348175804619e-32,8.24464234406159e-32,higher_in_top10
20_00331_LI_SING,IDL_CE,0.1,top10,Angiogenesis_endothelium,384,3450,0.111521784392584,-0.0124128594802181,0.123934643872802,5.71218135720795e-28,6.85461762864954e-28,higher_in_top10
