time,hazard,n_censor,n_event,group
3958,0.00824654534209367,1,0,Q3
3960,0.00824654534209367,1,0,Q3
3963,0.00826778510718271,0,1,Q3
3965,0.00828902532340895,1,1,Q3
3974,0.00828902532340895,1,0,Q3
3981,0.0083102668931618,0,1,Q3
3982,0.0083102668931618,2,0,Q3
3984,0.0083102668931618,1,0,Q3
3986,0.00833151026788514,0,1,Q3
3988,0.00833151026788514,1,0,Q3
3989,0.00835275454520868,1,1,Q3
3990,0.00835275454520868,1,0,Q3
3992,0.00837400017657661,1,1,Q3
3993,0.00839524671073648,1,1,Q3
3996,0.0084377420362571,2,2,Q3
3997,0.0084377420362571,2,0,Q3
3999,0.0084377420362571,2,0,Q3
4001,0.00845899308552838,0,1,Q3
4005,0.00845899308552838,2,0,Q3
4006,0.00848024548970741,0,1,Q3
4008,0.00850149834556073,1,1,Q3
4013,0.00850149834556073,1,0,Q3
4014,0.00850149834556073,1,0,Q3
4015,0.00850149834556073,1,0,Q3
4016,0.00850149834556073,2,0,Q3
4017,0.00850149834556073,1,0,Q3
4020,0.00850149834556073,1,0,Q3
4027,0.00850149834556073,1,0,Q3
4028,0.00850149834556073,1,0,Q3
4030,0.00850149834556073,1,0,Q3
4031,0.00850149834556073,2,0,Q3
4039,0.00850149834556073,1,0,Q3
4047,0.00850149834556073,1,0,Q3
4051,0.00850149834556073,2,0,Q3
4053,0.00852275933483532,2,1,Q3
4060,0.00852275933483532,1,0,Q3
4064,0.00854402213238232,0,1,Q3
4066,0.00854402213238232,2,0,Q3
4067,0.00856528628633551,0,1,Q3
4070,0.00858655089246266,0,1,Q3
4071,0.00858655089246266,1,0,Q3
4072,0.00858655089246266,1,0,Q3
4074,0.00858655089246266,1,0,Q3
4076,0.00858655089246266,1,0,Q3
4077,0.00858655089246266,1,0,Q3
4078,0.00858655089246266,1,0,Q3
4079,0.00858655089246266,3,0,Q3
4084,0.00858655089246266,1,0,Q3
4089,0.00862909050748559,0,2,Q3
4091,0.00862909050748559,1,0,Q3
4094,0.00862909050748559,3,0,Q3
4096,0.00862909050748559,1,0,Q3
4098,0.00862909050748559,1,0,Q3
4101,0.00862909050748559,1,0,Q3
4102,0.00862909050748559,1,0,Q3
4106,0.00862909050748559,1,0,Q3
4107,0.00862909050748559,1,0,Q3
4108,0.00862909050748559,1,0,Q3
4114,0.00862909050748559,1,0,Q3
4117,0.00862909050748559,2,0,Q3
4118,0.0086503673295803,0,1,Q3
4120,0.00867164460438768,0,1,Q3
4121,0.00867164460438768,1,0,Q3
4126,0.00867164460438768,1,0,Q3
4127,0.00867164460438768,1,0,Q3
4129,0.00867164460438768,3,0,Q3
4133,0.00867164460438768,1,0,Q3
4134,0.00867164460438768,1,0,Q3
4135,0.00869292595447732,1,1,Q3
4139,0.00869292595447732,1,0,Q3
4143,0.00871420866334131,0,1,Q3
4145,0.00871420866334131,1,0,Q3
4147,0.00871420866334131,1,0,Q3
4150,0.00871420866334131,1,0,Q3
4153,0.00871420866334131,1,0,Q3
4154,0.00871420866334131,1,0,Q3
4157,0.00873549409027448,1,1,Q3
4160,0.00873549409027448,1,0,Q3
4161,0.00873549409027448,1,0,Q3
4162,0.00873549409027448,1,0,Q3
4163,0.00873549409027448,1,0,Q3
4172,0.00873549409027448,1,0,Q3
4173,0.00873549409027448,2,0,Q3
4175,0.00873549409027448,2,0,Q3
4176,0.00873549409027448,1,0,Q3
4177,0.00873549409027448,1,0,Q3
4178,0.00873549409027448,2,0,Q3
4180,0.00877807899393252,0,2,Q3
4183,0.00877807899393252,1,0,Q3
4184,0.00877807899393252,1,0,Q3
4186,0.00877807899393252,1,0,Q3
4188,0.00877807899393252,1,0,Q3
4189,0.00877807899393252,1,0,Q3
4192,0.00877807899393252,1,0,Q3
4194,0.00877807899393252,1,0,Q3
4195,0.00877807899393252,1,0,Q3
4196,0.00877807899393252,1,0,Q3
4197,0.00877807899393252,1,0,Q3
4200,0.00877807899393252,1,0,Q3
4202,0.00877807899393252,1,0,Q3
4203,0.00877807899393252,1,0,Q3
4204,0.00877807899393252,1,0,Q3
4205,0.00877807899393252,1,0,Q3
4207,0.00877807899393252,1,0,Q3
4209,0.00879937938266534,1,1,Q3
4211,0.00882068067884994,0,1,Q3
4212,0.00882068067884994,2,0,Q3
4217,0.00882068067884994,2,0,Q3
4220,0.00882068067884994,1,0,Q3
4221,0.00884198469785394,0,1,Q3
4222,0.00884198469785394,1,0,Q3
4224,0.00884198469785394,4,0,Q3
4226,0.00884198469785394,1,0,Q3
4227,0.00884198469785394,1,0,Q3
4229,0.00884198469785394,1,0,Q3
4230,0.00884198469785394,1,0,Q3
4235,0.00884198469785394,1,0,Q3
4236,0.00884198469785394,1,0,Q3
4239,0.00884198469785394,1,0,Q3
4240,0.00884198469785394,1,0,Q3
4243,0.00884198469785394,1,0,Q3
4247,0.00884198469785394,1,0,Q3
4249,0.00884198469785394,1,0,Q3
4254,0.00884198469785394,1,0,Q3
4256,0.00886329688949399,0,1,Q3
4257,0.00886329688949399,3,0,Q3
4263,0.00886329688949399,1,0,Q3
4264,0.00886329688949399,2,0,Q3
4265,0.00886329688949399,1,0,Q3
4268,0.00886329688949399,2,0,Q3
4269,0.00886329688949399,1,0,Q3
4271,0.00888461407861022,0,1,Q3
4273,0.00888461407861022,1,0,Q3
4278,0.00888461407861022,1,0,Q3
4280,0.00888461407861022,1,0,Q3
4281,0.00888461407861022,2,0,Q3
4283,0.00888461407861022,1,0,Q3
4287,0.00888461407861022,1,0,Q3
4290,0.00888461407861022,3,0,Q3
4292,0.00888461407861022,1,0,Q3
4294,0.00888461407861022,2,0,Q3
4295,0.00888461407861022,2,0,Q3
4298,0.00888461407861022,1,0,Q3
4306,0.00888461407861022,2,0,Q3
4307,0.00888461407861022,1,0,Q3
4308,0.00888461407861022,1,0,Q3
4311,0.00888461407861022,1,0,Q3
4312,0.00888461407861022,1,0,Q3
4313,0.00890594172457211,0,1,Q3
4316,0.00890594172457211,1,0,Q3
4317,0.00890594172457211,2,0,Q3
4320,0.00892727119016315,3,1,Q3
4322,0.00894860247569394,1,1,Q3
4324,0.0089912673220004,2,2,Q3
4328,0.0089912673220004,1,0,Q3
4329,0.0089912673220004,1,0,Q3
4330,0.0089912673220004,3,0,Q3
4334,0.0089912673220004,4,0,Q3
4336,0.0089912673220004,1,0,Q3
4340,0.0089912673220004,1,0,Q3
4342,0.0089912673220004,2,0,Q3
4343,0.0089912673220004,1,0,Q3
4344,0.0089912673220004,2,0,Q3
4346,0.0089912673220004,1,0,Q3
4347,0.0089912673220004,1,0,Q3
4349,0.0089912673220004,1,0,Q3
4351,0.0089912673220004,1,0,Q3
4352,0.0089912673220004,2,0,Q3
4353,0.0089912673220004,1,0,Q3
4354,0.0089912673220004,1,0,Q3
4355,0.0089912673220004,2,0,Q3
4357,0.0089912673220004,1,0,Q3
4360,0.0089912673220004,2,0,Q3
4361,0.0089912673220004,1,0,Q3
4362,0.0089912673220004,2,0,Q3
4364,0.0089912673220004,1,0,Q3
4365,0.0089912673220004,1,0,Q3
4366,0.0089912673220004,2,0,Q3
4368,0.0089912673220004,1,0,Q3
4369,0.0089912673220004,1,0,Q3
4372,0.0089912673220004,2,0,Q3
4374,0.0089912673220004,1,0,Q3
4376,0.0089912673220004,1,0,Q3
4377,0.0089912673220004,1,0,Q3
4378,0.00901262092702357,0,1,Q3
4379,0.00901262092702357,1,0,Q3
4380,0.00901262092702357,1,0,Q3
4381,0.00903397590006366,1,1,Q3
4382,0.00903397590006366,1,0,Q3
4383,0.00903397590006366,1,0,Q3
4384,0.00903397590006366,1,0,Q3
4388,0.00903397590006366,1,0,Q3
4389,0.00903397590006366,1,0,Q3
4391,0.00903397590006366,1,0,Q3
4394,0.00903397590006366,1,0,Q3
4396,0.00903397590006366,1,0,Q3
4397,0.00903397590006366,2,0,Q3
4400,0.00903397590006366,1,0,Q3
4403,0.00903397590006366,2,0,Q3
4405,0.00903397590006366,1,0,Q3
4406,0.00905533817215575,1,1,Q3
4407,0.00905533817215575,1,0,Q3
4410,0.00905533817215575,1,0,Q3
4411,0.00905533817215575,2,0,Q3
4412,0.00905533817215575,1,0,Q3
4415,0.00905533817215575,4,0,Q3
4416,0.00905533817215575,3,0,Q3
4417,0.0090767068350125,0,1,Q3
4418,0.0090767068350125,1,0,Q3
4419,0.0090767068350125,2,0,Q3
4420,0.0090767068350125,1,0,Q3
4421,0.0090767068350125,1,0,Q3
4424,0.0090767068350125,1,0,Q3
4426,0.0090767068350125,1,0,Q3
4427,0.0090767068350125,1,0,Q3
4430,0.0090767068350125,2,0,Q3
4433,0.0090767068350125,2,0,Q3
4434,0.00909808143557549,4,1,Q3
4436,0.00909808143557549,1,0,Q3
4437,0.00909808143557549,1,0,Q3
4438,0.00909808143557549,1,0,Q3
4439,0.00909808143557549,1,0,Q3
4440,0.00909808143557549,1,0,Q3
4441,0.00909808143557549,1,0,Q3
4444,0.00909808143557549,1,0,Q3
4445,0.00909808143557549,1,0,Q3
4446,0.00909808143557549,1,0,Q3
4447,0.00909808143557549,1,0,Q3
4448,0.00909808143557549,1,0,Q3
4455,0.00909808143557549,2,0,Q3
4456,0.00909808143557549,2,0,Q3
4460,0.00909808143557549,1,0,Q3
4461,0.00909808143557549,1,0,Q3
4462,0.00909808143557549,1,0,Q3
4466,0.00909808143557549,1,0,Q3
4469,0.00909808143557549,1,0,Q3
4471,0.00911946746408389,0,1,Q3
4474,0.00911946746408389,1,0,Q3
4476,0.00911946746408389,1,0,Q3
4477,0.00911946746408389,3,0,Q3
4478,0.00914085623711779,1,1,Q3
4479,0.00914085623711779,1,0,Q3
4480,0.00914085623711779,3,0,Q3
4481,0.00914085623711779,2,0,Q3
4482,0.00914085623711779,1,0,Q3
4488,0.00914085623711779,1,0,Q3
4490,0.00914085623711779,1,0,Q3
4492,0.00914085623711779,1,0,Q3
4497,0.00914085623711779,2,0,Q3
4499,0.00914085623711779,2,0,Q3
4500,0.00914085623711779,1,0,Q3
4502,0.00914085623711779,1,0,Q3
4504,0.00914085623711779,1,0,Q3
4505,0.00914085623711779,2,0,Q3
4508,0.00914085623711779,2,0,Q3
4509,0.00914085623711779,1,0,Q3
4510,0.00914085623711779,3,0,Q3
4512,0.00914085623711779,2,0,Q3
4513,0.00914085623711779,1,0,Q3
4514,0.00914085623711779,1,0,Q3
4517,0.00914085623711779,1,0,Q3
4518,0.00914085623711779,1,0,Q3
4520,0.00914085623711779,1,0,Q3
4524,0.00914085623711779,1,0,Q3
4525,0.00914085623711779,2,0,Q3
4526,0.00916226195030351,2,1,Q3
4527,0.00918366903819104,1,1,Q3
4528,0.00918366903819104,1,0,Q3
4533,0.00918366903819104,2,0,Q3
4537,0.009205078417641,1,1,Q3
4538,0.009205078417641,1,0,Q3
4540,0.009205078417641,1,0,Q3
4541,0.009205078417641,1,0,Q3
4542,0.009205078417641,1,0,Q3
4544,0.009205078417641,1,0,Q3
4545,0.009205078417641,1,0,Q3
4547,0.009205078417641,2,0,Q3
4549,0.009205078417641,1,0,Q3
4550,0.009205078417641,2,0,Q3
4553,0.009205078417641,1,0,Q3
4554,0.009205078417641,1,0,Q3
4555,0.009205078417641,2,0,Q3
4556,0.009205078417641,3,0,Q3
4557,0.009205078417641,1,0,Q3
4558,0.009205078417641,1,0,Q3
4559,0.009205078417641,1,0,Q3
4560,0.00922649834459985,1,1,Q3
4563,0.00922649834459985,1,0,Q3
4564,0.00922649834459985,1,0,Q3
4567,0.00922649834459985,1,0,Q3
4568,0.00922649834459985,1,0,Q3
4574,0.00922649834459985,3,0,Q3
4577,0.00922649834459985,1,0,Q3
4578,0.00922649834459985,1,0,Q3
4579,0.00922649834459985,1,0,Q3
4582,0.00924792377873348,2,1,Q3
4584,0.00924792377873348,2,0,Q3
4589,0.00924792377873348,1,0,Q3
4591,0.0092693519675166,1,1,Q3
4592,0.0092693519675166,1,0,Q3
4593,0.0092693519675166,2,0,Q3
4594,0.0092693519675166,2,0,Q3
4595,0.0092693519675166,1,0,Q3
4596,0.0092693519675166,1,0,Q3
4598,0.0092693519675166,1,0,Q3
4599,0.0092693519675166,1,0,Q3
4603,0.0092693519675166,1,0,Q3
4604,0.0092693519675166,1,0,Q3
4607,0.0092693519675166,2,0,Q3
4608,0.0092693519675166,2,0,Q3
4609,0.0092693519675166,1,0,Q3
4611,0.0092693519675166,2,0,Q3
4612,0.0092693519675166,1,0,Q3
4614,0.0092693519675166,1,0,Q3
4618,0.0092693519675166,3,0,Q3
4623,0.0092693519675166,1,0,Q3
4626,0.0092693519675166,2,0,Q3
4628,0.0092693519675166,1,0,Q3
4629,0.0092693519675166,1,0,Q3
4630,0.0092693519675166,1,0,Q3
4631,0.0092693519675166,3,0,Q3
4634,0.00929079577936944,0,1,Q3
4636,0.00929079577936944,1,0,Q3
4638,0.00929079577936944,2,0,Q3
4640,0.00929079577936944,3,0,Q3
4641,0.00929079577936944,1,0,Q3
4646,0.00931224327054996,1,1,Q3
4647,0.00931224327054996,2,0,Q3
4648,0.00931224327054996,1,0,Q3
4649,0.00931224327054996,1,0,Q3
4651,0.00931224327054996,1,0,Q3
4654,0.00931224327054996,1,0,Q3
4655,0.00931224327054996,2,0,Q3
4656,0.00931224327054996,1,0,Q3
4657,0.00931224327054996,3,0,Q3
4660,0.00931224327054996,2,0,Q3
4661,0.00931224327054996,1,0,Q3
4664,0.00931224327054996,1,0,Q3
4665,0.00931224327054996,1,0,Q3
4666,0.00933369950519608,0,1,Q3
4669,0.00935515620022219,1,1,Q3
4671,0.00937661381606731,1,1,Q3
4672,0.00937661381606731,3,0,Q3
4674,0.00937661381606731,3,0,Q3
4675,0.00939807511597915,2,1,Q3
4676,0.00939807511597915,1,0,Q3
4678,0.00939807511597915,1,0,Q3
4679,0.00939807511597915,3,0,Q3
4680,0.00939807511597915,1,0,Q3
4682,0.00939807511597915,1,0,Q3
4683,0.00939807511597915,2,0,Q3
4684,0.00939807511597915,1,0,Q3
4686,0.00939807511597915,4,0,Q3
4692,0.00939807511597915,1,0,Q3
4694,0.00939807511597915,1,0,Q3
4695,0.00939807511597915,1,0,Q3
4696,0.00941954563159434,1,1,Q3
4697,0.00941954563159434,1,0,Q3
4698,0.00941954563159434,1,0,Q3
4701,0.00941954563159434,1,0,Q3
4702,0.00941954563159434,1,0,Q3
4704,0.00941954563159434,1,0,Q3
4705,0.00941954563159434,1,0,Q3
4707,0.00941954563159434,1,0,Q3
4708,0.00941954563159434,1,0,Q3
4709,0.00941954563159434,1,0,Q3
4710,0.00941954563159434,3,0,Q3
4712,0.00941954563159434,1,0,Q3
4720,0.00941954563159434,1,0,Q3
